Справочник "Номенклатура"			
 			
Код	Наименование	Единица измерения	Срок годности, суток
658	Королевская колбаса с/в в/с охл. В/У ИНВЕСТРЫБПРОМ	кг	60
655	Королевская колбаса с/в в/с охл. групповая МГС	кг	60
644	Славянские традиции колбаса с/в в/с охл.	кг	60
68	Славянские традиции колбаса с/в в/с охл. В/У	кг	60
712	Сыровяленое колбасное изделие салями мясное. Колбаса '"Клімаўскі прысмак", в/с, охлажденная, упакова	кг	120
69	Тёщина колбаса с/в в/с охл. В/У	кг	60
657	Тёщина колбаса с/в в/с охл. В/У ИНВЕСТРЫБПРОМ	кг	60
70	Царское угощение колбаса с/в в/с охл. В/У	кг	60
71	Колбаса с/к		0
654	Графская колбаса с/к в/с охл.	кг	60
656	Графская колбаса с/к в/с охл. групповая МГС	кг	60
73	От Бабушки колбаса с/к в/с охл.	кг	70
1672	Сыровяленое колбасное изделие салями мясное.Колбаса "Графская" высшего сорта, весовое	кг	45
72	Сыровяленое колбасное изделие салями мясное.Колбаса "Графская" высшего сорта,упаковано под вакуумом	кг	120
74	Тёщина колбаса с/к в/с охл. В/У	кг	60
75	Фелино Италия колбаса с/к в/с охл.	кг	120
650	Продукты из мяса птицы		0
651	Продукт из мяса цыплят-бройлеров копчено-вареный Филе "Велес" охлажденный	кг	40
76	Продукты из свинины в/к		0
838	Деликатес Минский продукт к/в охл.В/У производство	кг	50
78	Ковалочек Деревенский продукт к/в охл. В/У	кг	50
79	Поросенок домашний продукт к/в охл.В/У	кг	50
1493	Продукт из мяса свинины мясной копчено-вареный "Рулет Могилевский", упаковано под вакуумом	кг	40
80	Ребра Любительские продукт к/в мясной охл.ВУ	кг	20
682	Рулет Деревенский продукт к/в охл. В/У	кг	40
81	Рулет Полесский продукт к/в мясной охл.	кг	20
82	Рулет Полесский продукт к/в мясной охл.В/У	кг	50
83	Филей Белоруский продукт к/в охл.В/У	кг	50
84	Филей Боярский продукт к/в охл.В/У	кг	50
86	Продукты из свинины с/в		0
87	Полендвица Традиционная Продукт из свин. с/в охл.	кг	25
88	Полендвица Традиционная Продукт из свин. с/в охл. В/У	кг	20
90	Продукты из свинины с/к		0
91	Бекон Сытный Продукт из свин. с/к мясной охл.	кг	35
92	Божоле Мраморное Продукт из свин. мясной с/к охл.	кг	25
94	Вырезка Традиционная Продукт из свин. с/к охл.	кг	25
95	Вырезка Традиционная Продукт из свин. с/к охл. В/У	кг	25
705	Коппа Полесская Продукт с/к В/У	кг	40
96	Полендвица Традиционная Продукт из свин. с/к охл.	кг	25
97	Полендвица Традиционная Продукт из свин. с/к охл. В/У	кг	25
98	Филей Праздничный Продукт из свин. с/к охл.	кг	25
258	Продукты из шпика		0
259	Продукт из шпика мясной соленый "Грудинка свинная Домашняя" охлажденный	кг	60
511	Продукт из шпика мясной соленый "Шпик Крестьянский" охлажденный	кг	60
677	Продукт из шпика мясной соленый в оболочке "Шпик Смачный" охлажденный	кг	30
99	Сервировочная нарезка		0
1508	Бекон Классический  Продукт из свин. с/к мясной охл.В/У 0.200гр (серв.нар.)	шт	50
101	Бекон Сытный Продукт из свин. с/к мясной охл.В/У (серв.нар.)	кг	25
102	Кабаносы 50г с/в в/с охл. В/У	кг	60
103	Мясо говядины сортовое		0
523	Внутр. пояснично-подвздош. мышца говяжья нежилованная	кг	2
1419	Внутр. пояснично-подвздош. мышца говяжья нежилованная для П/П	кг	2
479	Вырезка говяжья жилованная охл.	кг	0
478	Вырезка говяжья нежилованная охл.	кг	2
490	Говядина 1 сорта охл.	кг	0
491	Говядина 2 сорта охл.	кг	16
492	Говядина высшего сорта охл.	кг	0
710	Говядина жирная с мас.дол.жир.тк.не бол.35% охл.	кг	0
493	Говядина колбасная с мас.дол.жир.тк.не бол.12% охл.	кг	0
497	Говядина односортная для КОЛБ. с мас.дол.жир.тк.не бол.10% охл.	кг	0
498	Говядина односортная для КОНСЕРВ. с мас.дол.жир.тк.не бол.14% охл.	кг	0
494	Говядина односортная с мас.дол.ж.тк.не бол.12% охл.	кг	0
495	Говядина односортная с мас.дол.жир.тк.не бол.10% охл.	кг	0
496	Говядина односортная с мас.дол.жир.тк.не бол.14% охл.	кг	0
480	Грудная часть говяжья охл.	кг	0
481	Длиннейшая мышца говяжья охл.	кг	0
507	Жир-сырец говяжий от обвалки охл.	кг	0
482	Задняя голяшка говяжья М/К охл.	кг	0
483	Котлетное мясо говяжье  охл.	кг	2
484	Лопаточная часть говяжья охл.	кг	2
499	Мясная обрезь говяжья охл.	кг	0
485	Набор для бульона говяжий М/К охл.	кг	0
667	Отруб средний гов. охл.	кг	0
666	Отруб тазобедренный гов. охл.	кг	0
665	Отруб шейно-лопаточный гов. охл.	кг	0
486	Передняя голяшка говяжья М/К охл.	кг	0
487	Реберные пластины говяжьи М/К охл.	кг	0
701	Соединительная ткань говяжья грубая	кг	2
488	Тазобедренная часть говяжья охл.	кг	2
489	Шейная часть говяжья охл.	кг	0
652	Мясо птицы		0
653	Филе грудки ц/бр охл	кг	0
1606	Филе индейки  замороженное полимерный лоток	кг	0
104	Мясо свинины сортовое		0
509	Внутр. пояснично-подвздош. мышца свин. нежил.	кг	0
105	Внутр. пояснично-подвздош. мышца свин. нежил. охл.	кг	0
903	Внутр. пояснично-подвздош. мышца свин. нежил. пп	кг	0
906	Внутр. пояснично-подвздош. мышца свин.охл. нежил. пп	кг	0
453	Вырезка свиная охл.	кг	0
633	Грудинка свиная Б/К без шкуры охл.	кг	0
454	Грудинка свиная Б/К охл.	кг	0
1453	Грудинка свиная Б/К охл. п/п А	кг	0
455	Грудинка свиная М/К охл.	кг	0
468	Грудобрюшная часть свиная охл.	кг	0
540	Диафрагма жилованная свинная охл.	кг	0
537	Жир-сырец свиной охл.	кг	0
533	Задняя часть свиная М/К охл.	кг	0
456	Корейка свиная М/К охл.	кг	0
457	Котлетное мясо свиное охл.	кг	0
458	Лопаточная часть свиная охл.	кг	0
528	Мякоть голени и рульки свиная охл.	кг	0
477	Мясная обрезь жилованная свиная охл.	кг	0
530	Мясная обрезь нежилованная свиная охл.	кг	0
459	Набор для бульона свиной М/К охл.	кг	0
631	Отруб задний охл.	кг	0
630	Отруб передний охл.	кг	0
532	Передняя часть М/К свиная охл.	кг	0
461	Рагу из свинины М/К охл.	кг	0
462	Реберные пластины свинины (50%)  М/К охл.	кг	0
1454	Реберные пластины свинины (50%)  М/К охл. п/п А	кг	0
463	Реберные пластины свинины (80%) М/К охл.	кг	0
464	Рулька (предплечье) свиная М/К охл.	кг	0
473	Свинина жирная жилованная охл.	кг	0
1455	Свинина жирная жилованная охл. п/п А	кг	0
474	Свинина нежирная жилованная охл.	кг	0
1456	Свинина нежирная жилованная охл. п/п А	кг	0
476	Свинина односортная жилованная охл.	кг	0
475	Свинина полужирная жилованная охл.	кг	0
1457	Свинина полужирная жилованная охл. п/п А	кг	0
460	Спинно-поясничная часть свиная охл.	кг	0
1458	Спинно-поясничная часть свиная охл. п/п А	кг	0
694	Спинно-поясничный отруб свиной охл.	кг	0
690	Спинной хребет М/К охл.	кг	0
466	Тазобедренная часть свиная М/К охл.	кг	0
465	Тазобедренная часть свиная охл. без шкуры	кг	0
1459	Тазобедренная часть свиная охл. п/п А	кг	0
467	Шейная часть свиная охл.	кг	0
707	Шейный отруб свиной охл.	кг	0
472	Шпик боковой б/ш охл.	кг	0
470	Шпик боковой в/ш охл.	кг	0
1669	Шпик боковой зам.	кг	180
471	Шпик хребтовой б/ш охл.	кг	0
469	Шпик хребтовой в/ш охл.	кг	0
1670	Шпик хребтовой зам.	кг	180
583	Щекавина свин. жил. охл.	кг	0
106	Отходы непищевые		0
107	Кератиносодержащие отходы (щетина, шерсть)	кг	0
502	Кость говяжья 1 категории	кг	0
501	Кость свиная 1 категории	кг	0
797	Кость свиная 2 категории	кг	0
108	Отходы костей животных	кг	0
109	Отходы крови животных и птицы	кг	0
110	Отходы мяса,кожи,прочие части тушки несортированные от убоя домашних животных	кг	0
111	Отходы продуктов питания, содержащие компоненты животного происхождения (мясо, жиры, кровь и прочее)	кг	0
112	Отходы производства, подобные отходам жизнедеятельности населения	кг	0
529	Потери	кг	0
113	Продукты питания испорченные,загрязненные или немаркированные	кг	0
517	Содержимое желудка	кг	0
504	Соединительная ткань  охл.	кг	0
503	Соединительная ткань и хрящи охл.	кг	0
506	Сухожилия сгибательных и разгибательных суставов охл.	кг	0
500	Технические зачистки	кг	0
584	Технические зачистки (от обвалки субпродуктов)	кг	0
505	Хрящь охл.	кг	0
114	Полуфабрикаты из говядины		0
115	Блоки. Полуфабрикаты из говядины Зам.		0
755	Блок из жил.мяс.замгов.одн.с мас.жир не бол.10% для колбасного производства	кг	360
756	Блок из жил.мяс.замгов.одн.с мас.жир не бол.14% для колбасного производства	кг	360
